,radiation_surface
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,121.705319736
1783,570.502204272
1784,1087.495583328
1785,1426.5700218
1786,2582.4193552079996
1787,4131.795485664
1788,4391.3824804079995
1789,3258.0940780079995
1790,2154.013274952
1791,1004.81060988
1792,346.109003856
1793,69.328734552
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,212.515163784
1807,1137.1568891759998
1808,2686.0822203599996
1809,4435.613227584
1810,4771.144174104
1811,4337.3704374
1812,4366.850613048
1813,3444.4419166079992
1814,2980.4646286800003
1815,1996.4536875360002
1816,1117.6886508480002
1817,269.106197976
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,74.298010248
1831,509.37172624799996
1832,1311.82588152
1833,2520.43969716
1834,2487.384578448
1835,2284.0950741839997
1836,2321.542864872
1837,2032.5700478160002
1838,1659.5388920879998
1839,1356.17194944
1840,1069.568449488
1841,303.356458944
1842,0.010483704
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,105.48702964800002
1855,552.428298576
1856,1220.795879688
1857,1954.497904128
1858,3118.9124237039996
1859,4329.92700756
1860,5447.101956912
1861,3689.1210842639994
1862,2097.5061103919998
1863,1893.1053335039999
1864,873.1248039359999
1865,292.264700112
1866,0.083869632
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,170.192450736
1879,808.262127288
1880,1824.290300448
1881,2969.9494735680005
1882,3997.5097211279995
1883,3509.7029740079997
1884,4127.95845
1885,4153.674975912
1886,3899.2983820560003
1887,3014.7568244639997
1888,1591.6254575759997
1889,345.27030753599996
1890,0.503217792
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,197.00976556800003
1903,941.950320696
1904,1924.44112476
1905,3291.579028584
1906,4515.22647576
1907,5351.35428828
1908,5552.547051744
1909,5689.621481544001
1910,4956.055745256
1911,3563.578728864
1912,2014.1921147039998
1913,540.3196204559999
1914,1.8765830159999999
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,129.767288112
1927,635.0398860959999
1928,1424.9974662000002
1929,1983.212769384
1930,2520.3977623439996
1931,4533.268930344
1932,5617.021831344
1933,5601.170470896001
1934,4588.444664496001
1935,3161.444810832
1936,1374.6127847760001
1937,271.255357296
1938,1.6040067120000001
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,236.75348743200001
1951,907.0081352640001
1952,1910.801825856
1953,2973.042166248
1954,3965.82796764
1955,4312.859537447999
1956,4085.0171984159997
1957,3982.696247376
1958,3828.197901528
1959,3065.676174792
1960,2034.2159893439998
1961,688.6011298320001
1962,7.170853536
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.05241852
1974,508.59593215200005
1975,2128.1080423680005
1976,3789.4920663599996
1977,5235.121462032
1978,6312.489787296
1979,6913.992304295999
1980,6967.7422547040005
1981,6471.160647336
1982,5483.207833488
1983,4085.751057696
1984,2454.612519744
1985,817.372466064
1986,10.79821512
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.31451112
1998,423.08035862400004
1999,1992.9626141039998
2000,3951.874157616
2001,5423.587008840001
2002,6485.11445736
2003,7045.88778432
2004,7092.33059304
2005,6627.0428421120005
2006,5632.5481969679995
2007,4236.338981952001
2008,2568.19296888
2009,889.6576051440001
2010,16.763442696
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,1.320946704
2022,379.489117392
2023,940.0213191600001
2024,1761.5243646000001
2025,4513.9369801679995
2026,6275.691986256001
2027,6319.639673424001
2028,6468.403433183999
2029,6134.791004496
2030,5223.82002912
2031,3669.4641392639996
2032,2361.947060088
2033,771.4014240240001
2034,17.203758264
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,2.620926
2046,575.6077681200001
2047,2044.26986148
2048,3814.4223144720004
2049,5380.561887624
2050,6423.585598584001
2051,6981.93718992
2052,7030.633995
2053,6540.678088559999
2054,5567.014563263999
2055,4185.9962353440005
2056,2540.3692184639995
2057,885.0133242719999
2058,26.041520736
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,5.063629032
2070,654.434738496
2071,2030.9974922160002
2072,3643.758097056
2073,5086.0746422639995
2074,6237.300662208
2075,6920.775260784001
2076,6940.652363567999
2077,6461.232579648
2078,5482.547360136001
2079,4141.681618536
2080,2526.300087696
2081,915.3636473519998
2082,34.22929356
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,4.308802344
2094,353.154052944
2095,1409.8799650320002
2096,3707.5199847839995
2097,5305.2574417920005
2098,6378.600024719999
2099,6965.446323527999
2100,6998.040159264001
2101,6506.543148336
2102,5542.273021824
2103,4176.246390624
2104,2562.542252424
2105,970.969213368
2106,44.104942728
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,11.783683296000001
2118,744.248630664
2119,2209.3777157760005
2120,3815.5126196879996
2121,5292.205230312001
2122,6372.739634183999
2123,6916.896290304
2124,6760.301203656
2125,6261.297860664
2126,5244.556795632001
2127,3701.1563764559996
2128,2001.3181261920001
2129,662.695897248
2130,34.680092832
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,9.529686936000001
2142,402.196820256
2143,1154.056620024
2144,1939.1812125839997
2145,2622.530006712
2146,2859.3673637760003
2147,3370.6995426719996
2148,3497.300752176
2149,3469.602806208
2150,3627.403518816
2151,2921.1897662639994
2152,1973.2427668799999
2153,872.3280424320001
2154,61.560309888000006
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,17.287627896
2166,608.358859416
2167,1975.28708916
2168,4088.969554824
2169,5516.294403312
2170,6567.306696719999
2171,7158.398895648
2172,7250.309528616
2173,6777.358190063999
2174,5803.83095292
2175,4426.01015472
2176,2784.7967772239995
2177,1133.44565796
2178,78.481008144
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,6.195869063999999
2190,144.70656631199998
2191,384.248719008
2192,687.7938846240002
2193,1369.035454248
2194,2323.461382704
2195,3638.9460769200005
2196,3955.941834768
2197,3842.3613856320003
2198,3073.004283888
2199,2174.4355303439997
2200,1521.2169015119998
2201,606.6500156640001
2202,46.6524828
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,15.390077472000002
2214,409.325738976
2215,1323.0853796159997
2216,2800.1239524720004
2217,4063.8401163360004
2218,4405.93386156
2219,4473.417464208
2220,4333.64872248
2221,3845.496013128
2222,3172.295444472
2223,2412.4156111439997
2224,1505.2921551360002
2225,692.511551424
2226,67.661825616
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,15.715072296
2238,286.907527368
2239,696.3381033840001
2240,1161.196022448
2241,1600.3688667119998
2242,2100.420580104
2243,2724.1066147680003
2244,2700.6860200319998
2245,2269.501758216
2246,1935.574818408
2247,1329.91027092
2248,812.5814133360001
2249,316.985274144
2250,30.549513456
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,47.449244304
2262,682.3318748399998
2263,1766.640412152
2264,2854.597278456
2265,3558.473165016
2266,4510.424939328
2267,4710.999164256
2268,4311.8006833439995
2269,3512.2714814879996
2270,2293.069124808
2271,1367.242740864
2272,842.8478667840001
2273,399.575894256
2274,45.006541272
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,37.363921055999995
2286,449.6250971520001
2287,1238.02060536
2288,2405.6850731760005
2289,4190.399391024
2290,5367.279034656
2291,5807.741374512001
2292,6589.961981064
2293,6804.469048608001
2294,5951.756016360001
2295,4255.010458776001
2296,2495.310258672
2297,1135.59481728
2298,128.236667328
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,26.964086688
2310,358.689448656
2311,998.7510289680001
2312,2041.952962896
2313,3854.207971152
2314,6724.342098936
2315,7336.150096967999
2316,7029.732396456
2317,6120.344460384
2318,4514.450681664
2319,2371.8331929600004
2320,1030.202140968
2321,402.78390768
2322,59.096639448000005
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,27.372951144000005
2334,356.33061525600004
2335,1001.1727645919998
2336,1853.4035464560002
2337,2827.538838432
2338,3264.25849596
2339,3811.864290696
2340,4534.757616312001
2341,3914.352981
2342,3369.0326337360007
2343,2119.742046576
2344,1237.611740904
2345,532.1947498559999
2346,76.520555496
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,24.447997727999997
2358,258.97893991200004
2359,649.811425032
2360,1526.647460184
2361,2763.7454995919998
2362,3281.7767653439996
2363,3836.9203432560007
2364,3899.937888
2365,3822.704440632
2366,3757.0135513679998
2367,3324.8018865599997
2368,2343.558643272
2369,1115.3088500400002
2370,173.72545898399997
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,111.190164624
2382,1068.320888712
2383,3040.1483555520003
2384,4859.2387388160005
2385,6338.227280616001
2386,7419.464092656
2387,8005.377341808
2388,8043.548508072001
2389,7556.203043928
2390,6577.412987376
2391,5185.156128768
2392,3511.107790344
2393,1736.7828231600001
2394,284.65353100799996
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,171.60775077600002
2406,1512.871873128
2407,3305.2602623039998
2408,5029.211031768
2409,6486.498306288
2410,7540.204911624001
2411,8102.540310480001
2412,8117.112659040001
2413,7610.057831375999
2414,6612.91080912
2415,5201.636511455999
2416,3517.093985328
2417,1747.6439405039998
2418,299.529906984
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,173.90368195200003
2430,1448.4599957519997
2431,3227.56553196
2432,4909.675838759999
2433,6303.033486288
2434,7314.95204748
2435,7892.8347793679995
2436,7913.907024408
2437,7322.238221760001
2438,6277.201639632
2439,4772.098191168
2440,2761.9632699119998
2441,1225.293388704
2442,225.87140268000002
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,178.57941393600004
2454,1319.6152735919998
2455,3120.7051370880004
2456,4687.421313960001
2457,5840.5134332160005
2458,6358.890661199999
2459,6667.352683992001
2460,6618.20507964
2461,6284.728939104
2462,5522.878169424
2463,4412.0563446959995
2464,2877.3573998399997
2465,1579.8208068719998
2466,323.31743136
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,201.31856791200002
2478,1271.5055559359998
2479,2970.211566168
2480,4658.098393872
2481,5393.0060442720005
2482,5652.037402704
2483,4549.08883968
2484,2711.2011751439995
2485,3972.7891470960003
2486,4665.489405192
2487,3957.7345481520006
2488,2742.5684175120005
2489,891.8277318720001
2490,165.3804306
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,152.30725171199998
2502,959.9089056480002
2503,2988.474178536
2504,4678.174687031999
2505,6008.7034964879995
2506,7151.825613239999
2507,7737.717894984
2508,7713.364250592001
2509,7038.979023384
2510,5801.230994328
2511,4152.217741056
2512,2366.717145408
2513,956.0718699839999
2514,188.26635643199998
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,75.398799168
2526,467.7409376640001
2527,1131.29649864
2528,2348.685174528
2529,3329.4252000239994
2530,3766.469852376
2531,3905.473283712
2532,3867.931139688
2533,3650.467667616
2534,3107.086805592
2535,2518.688918592
2536,1820.0968188479999
2537,1023.7336956000001
2538,264.231275616
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,191.82033208800001
2550,870.9232260959999
2551,2202.741531144
2552,4488.671253528
2553,5692.871429784
2554,6589.049898816001
2555,6755.8246620479995
2556,5950.896352632
2557,5239.168171776
2558,4836.835063367999
2559,4035.167185896
2560,2962.5479785439998
2561,1557.5953543919998
2562,362.778093216
2563,0.010483704
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,142.284830688
2574,875.766697344
2575,2057.05998036
2576,3112.433494632
2577,4295.9178717839995
2578,5197.264806888
2579,5569.918549272
2580,5350.840586783999
2581,4657.270181256001
2582,3693.04198956
2583,2792.607136704
2584,1891.0085927039997
2585,1001.4243734880001
2586,275.29158333600003
2587,0.062902224
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,189.17843868000003
2598,1100.4848925840001
2599,2908.9447999920003
2600,4682.588326416
2601,6206.24793096
2602,7264.137534192
2603,7851.29834412
2604,7841.412211248
2605,7217.600372135999
2606,6157.477739952002
2607,5059.634740776
2608,3673.7100393839996
2609,1978.599939624
2610,511.405564824
2611,0.4507992719999999
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,378.82864404
2622,1826.7854220000002
2623,3623.6398690799997
2624,5329.894146192
2625,6679.293622848
2626,7702.943448815999
2627,8248.242828672
2628,8275.930290936
2629,7778.080155384
2630,6807.100458311999
2631,5406.246962424
2632,3779.9309283120006
2633,2057.5841655599997
2634,554.325849
2635,1.247560776
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,416.957875488
2646,1925.982229248
2647,3716.923867272
2648,5428.3990289759995
2649,6873.923587608
2650,7914.598948872
2651,8462.613608064
2652,8474.71180248
2653,7965.203788079999
2654,6970.803496272
2655,5576.670054648
2656,3909.2159660400002
2657,2146.9577421599997
2658,599.783189544
2659,2.578991184
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,405.593540352
2670,1829.9619843120001
2671,3534.5283850799997
2672,4562.570883024
2673,5483.973143880001
2674,6497.369907336
2675,7208.43761484
2676,7370.2116512640005
2677,7264.850426063999
2678,6503.502874176001
2679,5213.629868832
2680,3412.2883964400003
2681,1285.2706592880002
2682,325.62384624
2683,3.0297904559999997
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.010483704
2693,354.045167784
2694,1538.085181248
2695,3028.2912863280003
2696,4595.992931376
2697,5976.602394840001
2698,6619.557477456
2699,7044.640223544
2700,7501.939392024
2701,7214.476228344
2702,6046.182738287999
2703,4186.24784424
2704,2540.88291996
2705,1079.1191038319998
2706,296.21705651999997
2707,4.266867528000001
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.062902224
2717,273.373065504
2718,1142.88099156
2719,2839.699935072
2720,3890.156592168
2721,3780.381727584
2722,3378.7405436400004
2723,2896.0183929600003
2724,3099.412734264
2725,5083.244042184
2726,5556.9187563119995
2727,4458.499153416
2728,2829.541225896
2729,1349.72447148
2730,519.6772072800001
2731,7.128918720000001
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.062902224
2741,237.85427635200003
2742,1234.802108232
2743,2111.271213744
2744,4335.8398166160005
2745,6069.771072288
2746,6760.406040696
2747,6547.17798504
2748,5280.463481832001
2749,4828.856964624
2750,3708.4425507360006
2751,2847.520778256
2752,2209.472069112
2753,1212.9645528
2754,520.138490256
2755,9.424849896
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.7338592800000001
2765,207.97571995200002
2766,961.9008094080001
2767,2707.081079472
2768,4744.913946696
2769,5435.255371392
2770,5527.74260808
2771,4930.831953432001
2772,4678.66742112
2773,5010.89600088
2774,4797.730847448
2775,4305.824972064001
2776,2076.3604794239995
2777,919.9240585919999
2778,502.096035672
2779,12.360287016000001
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.964500768
2789,259.46119029600004
2790,852.807385584
2791,1803.595468752
2792,3558.58848576
2793,4176.309292848
2794,4929.5529415440005
2795,5239.7342917920005
2796,5435.74810548
2797,5160.0791088000005
2798,4530.889129536
2799,4197.381537887999
2800,2958.679491768
2801,1545.622964424
2802,541.231702704
2803,13.869940392000002
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.985468176
2813,160.421638608
2814,629.535941496
2815,1829.3853805919998
2816,3771.837508824
2817,5450.257551815999
2818,6893.391825935999
2819,7517.23511616
2820,8010.451454544001
2821,7466.493988800001
2822,6664.3124098319995
2823,5077.04817312
2824,3084.494423472
2825,1232.8940741039999
2826,390.130076952
2827,15.977164896
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,3.281399352
2837,284.328536184
2838,1104.35337936
2839,3070.6559341919997
2840,5513.851700280001
2841,7034.009747688001
2842,8111.524844807999
2843,8660.042721792
2844,8686.346335127999
2845,8194.954161239999
2846,7143.522519672
2847,5779.6660152
2848,4160.049067944
2849,2394.048161736
2850,868.0506912
2851,35.707495824
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,5.545879416000001
2861,333.727749432
2862,985.384306368
2863,2659.3907099760004
2864,5563.104141672001
2865,6879.951717407999
2866,7505.315144712001
2867,8298.155743416
2868,8446.384834272001
2869,7977.36488472
2870,6973.267166711999
2871,5668.213757975999
2872,4110.932914704
2873,2401.3762708319996
2874,837.1237643999999
2875,38.391324048
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,4.82250384
2885,333.6438798
2886,1390.4851126319998
2887,3567.18512304
2888,5398.971271848
2889,6377.247626904
2890,7005.378752064
2891,6685.468524504001
2892,4905.870254208
2893,3793.0460420160002
2894,2409.899522184
2895,1533.409449264
2896,1052.134049736
2897,693.717177384
2898,287.526065904
2899,20.202097608
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,12.674798136
2909,421.75941191999993
2910,1778.7176391599999
2911,3666.874664376
2912,5494.687489368
2913,6627.409771752
2914,7293.104008344
2915,7101.199806624
2916,6755.426281296
2917,5942.456970912
2918,4822.598193336
2919,3714.9738983279994
2920,2398.073904072
2921,1277.6699738880002
2922,582.516529056
2923,40.708222632
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,9.246626928
2933,336.568833216
2934,1020.4627799519999
2935,1658.0187550080002
2936,3169.8212903280005
2937,4181.11082928
2938,4547.872730016
2939,6458.737458096001
2940,7413.1109680320005
2941,6412.25271456
2942,4825.470728232
2943,2869.568007768
2944,1581.6344876640003
2945,855.9944316000001
2946,326.8294722
2947,19.594042776
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,15.819909336
2957,489.3268842
2958,1542.016570248
2959,3411.0408356639996
2960,5488.281946224
2961,6448.086014832
2962,6548.781991752001
2963,6066.300966264
2964,4972.452258312001
2965,4632.769765008
2966,4429.532679263999
2967,3903.9636303360003
2968,3031.6775227199996
2969,1968.5775185999998
2970,756.7766569440001
2971,56.75877345599999
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,33.18092316
2981,872.03449872
2982,2441.28773196
2983,4131.145496016
2984,5731.4409768000005
2985,7013.964905639999
2986,7789.70658312
2987,7620.688307232
2988,7968.527122248
2989,6901.621533576
2990,5813.706602088
2991,4756.917787776
2992,3001.945738176
2993,1592.170610184
2994,647.2219501440001
2995,52.408036296
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,39.638884824
3005,927.3045862080002
3006,2456.342330904
3007,4100.270987736
3008,5438.243227032001
3009,6240.928023792
3010,6460.729361856
3011,7286.205731112001
3012,6844.590183816
3013,6353.7431625359995
3014,4941.567266327999
3015,3157.7126122080003
3016,1969.7097586319999
3017,1043.254352448
3018,395.413863768
3019,36.913121784000005
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,16.66908936
3029,330.59312193600005
3030,1245.7261277999999
3031,2698.589279232
3032,3907.570024512
3033,4713.819280632
3034,5388.760144152
3035,6226.093582632
3036,5862.109863455999
3037,5849.099586792
3038,5797.016545320001
3039,5082.940014768
3040,3821.614135416
3041,2238.092581032
3042,845.0704120319999
3043,60.155493551999996
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,7.747457256000001
3053,135.92122236
3054,368.13526595999997
3055,668.944184832
3056,1255.979190312
3057,3009.431102832
3058,4842.569649456
3059,6231.503173896
3060,6042.765050784
3061,5671.956440304
3062,4599.274330728
3063,2693.903063544
3064,1999.158483168
3065,1622.049166584
3066,840.447098568
3067,91.742893704
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,22.843991016000004
3077,331.22214417600003
3078,894.83655492
3079,1659.3921202319998
3080,2402.5294782720002
3081,3420.864066312
3082,3916.2714988320004
3083,3486.5654392799997
3084,3253.72237344
3085,3452.33614572
3086,3932.793816336
3087,3381.04695852
3088,2391.4796542560002
3089,1279.2005946719999
3090,536.000334408
3091,64.7368722
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,30.24548604
3101,387.26802576
3102,965.8321984080002
3103,2511.5599998719995
3104,4958.729089776
3105,6237.7304940720005
3106,6564.21400404
3107,6426.059752728
3108,5984.863553592
3109,4882.177083168
3110,3559.3537961520005
3111,2586.80154348
3112,1955.430953784
3113,1461.942039096
3114,686.4834216240001
3115,79.351155576
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,62.336103984000005
3125,612.35315064
3126,1482.8675122799998
3127,3166.005222072
3128,5460.133200984001
3129,6831.380716776001
3130,7435.074327912
3131,7606.734497208
3132,7111.610124696
3133,6407.765689248
3134,5529.4933866480005
3135,4732.616561904
3136,3707.0482181039997
3137,2086.036938216
3138,1071.424065096
3139,158.681343744
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,99.029067984
3149,1065.7314138240001
3150,2583.60401376
3151,4534.25439852
3152,6283.439443512
3153,7643.762939735999
3154,8618.799830255999
3155,9144.442265112
3156,9159.014613672
3157,8701.830765936
3158,7761.096554904001
3159,6438.954708648001
3160,4823.23769928
3161,3068.63257932
3162,1407.793707936
3163,199.483919712
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,108.47488528800002
3173,1141.6858493040002
3174,2807.095615632
3175,4540.911550559999
3176,6169.114651391999
3177,7525.422888984001
3178,8496.633227544
3179,9030.106989287999
3180,9066.873339216
3181,8621.546560704
3182,7678.243842192
3183,6361.2494946
3184,4780.25451288
3185,3051.082858824
3186,1366.875811224
3187,196.391227032
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,124.64075685600002
3197,1126.484478504
3198,2832.06779856
3199,4525.60534272
3200,6076.899991007999
3201,7458.117509304
3202,8485.677756864001
3203,9065.059658424
3204,9116.461259135998
3205,8647.79775552
3206,7735.7993771520005
3207,6442.456265784
3208,4878.497303064
3209,3171.0269162879995
3210,1503.8139528719998
3211,240.70584384
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,96.52346272800001
3221,813.042696312
3222,2631.734698824
3223,4637.319692544
3224,6266.183266728
3225,7602.907945247999
3226,8590.97607984
3227,9091.803587328
3228,9076.560281712
3229,8634.965701824
3230,7739.919472824001
3231,6400.6053194159995
3232,4811.558853023999
3233,2988.631434096
3234,1132.6593801600002
3235,174.22867677600001
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,152.737083576
3245,1004.9783491439999
3246,2536.888628736
3247,4393.793732328
3248,5933.231311392
3249,7406.128821168
3250,8325.780303456
3251,8790.21887436
3252,8734.676210567999
3253,8218.993294512
3254,7352.599028544
3255,5929.2475038719995
3256,4558.283048088
3257,3014.0439325919997
3258,1472.3104223519997
3259,255.07900202399998
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,62.147397312
3269,502.74602531999994
3270,1267.458846192
3271,1738.544085432
3272,1620.09919764
3273,1833.6417644160003
3274,2061.337331592
3275,3010.9826910239995
3276,4359.459601728
3277,6182.082993239999
3278,3798.82256292
3279,2690.999077536
3280,2276.735513976
3281,1481.567532984
3282,890.7583940640001
3283,128.970526608
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,44.388002736
3293,360.786189456
3294,880.6835545199999
3295,1529.614348416
3296,2819.9696041439997
3297,4183.972880472
3298,4749.400972008
3299,4722.1643090160005
3300,4722.583657176
3301,4538.60513568
3302,3654.8393721840002
3303,3064.470548832
