,radiation_surface
2196,14550.89965
2197,14133.1236
2198,11303.24429
2199,7998.093629
2200,5595.399376
2201,2231.403763
2202,171.5989829
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,56.60838359
2214,1505.597908
2215,4866.624279
2216,10299.5252
2217,14947.77532
2218,16206.07788
2219,16454.2987
2220,15940.19586
2221,14144.65351
2222,11668.46091
2223,8873.44125
2224,5536.824352
2225,2547.223015
2226,248.8763676
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,57.80379223
2238,1055.314464
2239,2561.297988
2240,4271.156528
2241,5886.539223
2242,7725.848951
2243,10019.91526
2244,9933.768718
2245,8347.769939
2246,7119.506837
2247,4891.727861
2248,2988.868667
2249,1165.947606
2250,112.3684126
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,174.5296622
2262,2509.779731
2263,6498.125711
2264,10499.89112
2265,13088.91487
2266,16590.42104
2267,17328.18098
2268,15859.83355
2269,12918.97404
2270,8434.456346
2271,5029.045609
2272,3100.195917
2273,1469.735648
2274,165.5448166
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,137.4334326
2286,1653.82858
2287,4553.735707
2288,8848.684723
2289,15413.29058
2290,19742.13521
2291,21362.26098
2292,24239.45534
2293,25028.46361
2294,21891.98126
2295,15650.94553
2296,9178.347578
2297,4176.989176
2298,471.6851145
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,99.18035598
2310,1319.345529
2311,3673.645013
2312,7510.791079
2313,14176.69818
2314,24733.73754
2315,26984.11359
2316,25857.03605
2317,22512.08985
2318,16605.22868
2319,8724.169416
2320,3789.329721
2321,1481.535489
2322,217.3715656
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,100.6842572
2334,1310.669176
2335,3682.552735
2336,6817.261257
2337,10400.36371
2338,12006.72299
2339,14020.948
2340,16679.92244
2341,14397.9259
2342,12392.10732
2343,7796.917923
2344,4552.231806
2345,1957.539499
2346,281.4608936
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,89.92557937
2358,952.5864439
2359,2390.161744
2360,5615.374268
2361,10165.71656
2362,12071.15938
2363,14113.11015
2364,14344.90374
2365,14060.82066
2366,13819.19387
2367,12229.41606
2368,8620.168864
2369,4102.372539
2370,639.0037632
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,408.9840029
2382,3929.539586
2383,11182.39233
2384,17873.44157
2385,23313.51495
2386,27290.56238
2387,29445.69136
2388,29586.09404
2389,27793.52093
2390,24193.29715
2391,19072.24363
2392,12914.6937
2393,6388.302362
2394,1047.023727
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,631.2143262
2406,5564.704367
2407,12157.53729
2408,18498.64029
2409,23858.89122
2410,27734.67598
2411,29803.07999
2412,29856.68057
2413,27991.61171
2414,24323.86662
2415,19132.86242
2416,12936.71236
2417,6428.252147
2418,1101.742594
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,639.6593099
2430,5327.782085
2431,11871.7575
2432,18058.96128
2433,23184.06376
2434,26906.1421
2435,29031.73292
2436,29109.24167
2437,26932.94239
2438,23089.04805
2439,17552.91781
2440,10159.16109
2441,4506.921962
2442,830.8090084
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,656.8577698
2454,4853.8604
2455,11478.69943
2456,17241.45601
2457,21482.80445
2458,23389.5198
2459,24524.11685
2460,24343.34021
2461,23116.73526
2462,20314.46602
2463,16228.59784
2464,10583.60828
2465,5810.958547
2466,1189.238794
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,740.4978133
2478,4676.901359
2479,10925.1481
2480,17133.5993
2481,19836.7653
2482,20789.54456
2483,16732.63611
2484,9972.445972
2485,14612.86809
2486,17160.78521
2487,14557.49367
2488,10087.82219
2489,3280.355569
2490,608.3087541
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,560.2224773
2502,3530.774399
2503,10992.32235
2504,17207.44471
2505,22101.4477
2506,26306.12408
2507,28461.17594
2508,28371.59742
2509,25891.04735
2510,21338.31425
2511,15272.84934
2512,8705.35137
2513,3516.660865
2514,692.4886597
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,277.3348057
2526,1720.462971
2527,4161.178932
2528,8639.025471
2529,12246.42171
2530,13853.9764
2531,14365.26425
2532,14227.17527
2533,13427.29264
2534,11428.60795
2535,9264.339877
2536,6694.751152
2537,3765.537232
2538,971.9057901
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,705.5610317
2550,3203.4638
2551,8102.209866
2552,16510.40578
2553,20939.74187
2554,24236.10049
2555,24849.53793
2556,21888.81921
2557,19270.91284
2558,17791.0355
2559,14842.30942
2560,10896.95959
2561,5729.208021
2562,1334.384541
2563,0.038561569
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,523.3576172
2574,3221.279245
2575,7566.358301
2576,11448.27435
2577,15801.41277
2578,19116.78225
2579,20487.49178
2580,19681.67067
2581,17130.55294
2582,13583.89117
2583,10271.87656
2584,6955.581606
2585,3683.478213
2586,1012.588246
2587,0.231369415
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,695.8435162
2598,4047.84648
2599,10699.79429
2600,17223.67913
2601,22828.06335
2602,26719.23418
2603,28878.95198
2604,28842.58842
2605,26548.05937
2606,22648.67493
2607,18610.54597
2608,13512.78364
2609,7277.763517
2610,1881.071907
2611,1.658147476
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,1393.422303
2622,6719.353433
2623,13328.61359
2624,19604.62466
2625,24568.03848
2626,28333.26722
2627,30339.00868
2628,30440.84978
2629,28609.63798
2630,25038.14257
2631,19885.46857
2632,13903.48946
2633,7568.286379
2634,2038.942971
2635,4.588826735
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,1533.67073
2646,7084.223001
2647,13671.73443
2648,19966.94916
2649,25283.93401
2650,29111.78674
2651,31127.51564
2652,31172.01569
2653,29297.92343
2654,25640.28147
2655,20512.32544
2656,14379.03073
2657,7897.023756
2658,2206.145936
2659,9.486146023
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,1491.869989
2670,6731.037589
2671,13000.84025
2672,16782.22629
2673,20171.36404
2674,23898.87957
2675,26514.35656
2676,27109.40013
2677,26721.85636
2678,23921.43808
2679,19176.97686
2680,12551.21235
2681,4727.532699
2682,1197.722339
2683,11.1442935
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0.038561569
2693,1302.262753
2694,5657.44494
2695,11138.77919
2696,16905.16057
2697,21983.37218
2698,24348.31465
2699,25911.8706
2700,27593.92625
2701,26536.56802
2702,22239.30531
2703,15398.0202
2704,9345.974719
2705,3969.258002
2706,1089.557138
2707,15.69455866
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0.231369415
2717,1005.531478
2718,4203.789466
2719,10445.09513
2720,14308.9258
2721,13905.14761
2722,12427.81533
2723,10652.24788
2724,11400.38088
2725,18697.38662
2726,20439.67544
2727,16399.42559
2728,10407.72897
2729,4964.609227
2730,1911.496985
2731,26.22186706
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0.231369415
2741,874.884882
2742,4541.897305
2743,7765.760175
2744,15948.25523
2745,22326.06884
2746,24866.38934
2747,24082.08558
2748,19422.80686
2749,17761.69014
2750,13640.53812
2751,10473.86206
2752,8126.966394
2753,4461.573556
2754,1913.193694
2755,34.66685071
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,2.699309844
2765,764.9844098
2766,3538.101097
2767,9957.291276
2768,17452.92766
2769,19992.16843
2770,20332.35859
2771,18136.77853
2772,17209.2571
2773,18431.27323
2774,17647.20084
2775,15837.85346
2776,7637.350149
2777,3383.700574
2778,1846.829234
2779,45.46409009
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,3.547664366
2789,954.3602761
2790,3136.829408
2791,6634.055242
2792,13089.33905
2793,15361.46383
2794,18132.07402
2795,19272.99516
2796,19993.98082
2797,18980.00436
2798,16665.69322
2799,15438.97258
2800,10882.73037
2801,5685.170709
2802,1990.779572
2803,51.01695605
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,3.624787505
2813,590.0691319
2814,2315.583669
2815,6728.916702
2816,13873.71993
2817,20047.35003
2818,25355.54284
2819,27650.18758
2820,29464.35516
2821,27463.54958
2822,24512.93399
2823,18674.59673
2824,11345.50777
2825,4534.879099
2826,1434.991675
2827,58.76783146
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,12.06977116
2837,1045.828318
2838,4062.0757
2839,11294.6065
2840,20281.26451
2841,25872.76917
2842,29836.12725
2843,31853.70711
2844,31950.45809
2845,30143.00022
2846,26275.58332
2847,21258.9931
2848,15301.65484
2849,8805.881381
2850,3192.89793
2851,131.3407047
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,20.39907011
2861,1227.530432
2862,3624.479012
2863,9781.874697
2864,20462.42676
2865,25306.10691
2866,27606.34307
2867,30522.60031
2868,31067.82233
2869,29342.65485
2870,25649.34344
2871,20849.04506
2872,15120.99388
2873,8832.835918
2874,3079.141301
2875,141.2124664
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,17.73832183
2885,1227.22194
2886,5114.536608
2887,13120.95954
2888,19858.70684
2889,23457.04111
2890,25767.45752
2891,24590.75124
2892,18044.96343
2893,13951.72998
2894,8864.186474
2895,5640.246481
2896,3870.000523
2897,2551.657596
2898,1057.589597
2899,74.30814385
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,46.62093716
2909,1551.331929
2910,6542.548638
2911,13487.6415
2912,20210.77396
2913,24377.19727
2914,26825.77979
2915,26119.91027
2916,24848.07259
2917,21857.77715
2918,17738.66889
2919,13664.56198
2920,8820.689024
2921,4699.575562
2922,2142.635031
2923,149.7345732
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,34.01130403
2933,1237.980618
2934,3753.506023
2935,6098.589292
2936,11659.36038
2937,15379.12503
2938,16728.16297
2939,23756.78018
2940,27267.19407
2941,23585.79819
2942,17749.23476
2943,10554.95704
2944,5817.629699
2945,3148.552125
2946,1202.15692
2947,72.07157283
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,58.18940792
2957,1799.861242
2958,5671.905529
2959,12546.62352
2960,20187.21285
2961,23717.60163
2962,24087.9855
2963,22313.30496
2964,18289.86796
2965,17040.43455
2966,16292.87997
2967,14359.71138
2968,11151.23458
2969,7240.898657
2970,2783.605434
2971,208.7723356
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,122.0473665
2981,3207.551326
2982,8979.639812
2983,15195.34059
2984,21081.60988
2985,25799.03945
2986,28652.40276
2987,28030.71314
2988,29310.14745
2989,25385.81367
2990,21384.20252
2991,17497.08066
2992,11041.87397
2993,5856.384076
2994,2380.637036
2995,192.7692844
2996,0
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,145.8012931
3005,3410.847919
3006,9035.014225
3007,15081.77677
3008,20003.15848
3009,22955.62502
3010,23764.10688
3011,26800.40628
3012,25176.03874
3013,23370.58607
3014,18176.26557
3015,11614.82177
3016,7245.063306
3017,3837.338874
3018,1454.426706
3019,135.7752852
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,61.31289503
3029,1216.000523
3030,4582.07846
3031,9926.056405
3032,14372.97656
3033,17338.55404
3034,19821.14787
3035,22901.0604
3036,21562.24128
3037,21514.38637
3038,21322.8125
3039,18696.26833
3040,14056.81026
3041,8232.239478
3042,3108.37097
3043,221.2662841
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,28.49699964
3053,499.9507447
3054,1354.089502
3055,2460.536608
3056,4619.791675
3057,11069.40693
3058,17812.12868
3059,22920.95817
3060,22226.73424
3061,20862.81154
3062,16917.23034
3063,9908.819383
3064,7353.382754
3065,5966.284548
3066,3091.365318
3067,337.4522921
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,84.02565929
3077,1218.314217
3078,3291.422739
3079,6103.640858
3080,8837.07769
3081,12582.75571
3082,14404.98267
3083,12824.42107
3084,11967.96862
3085,12698.51755
3086,14465.7557
3087,12436.29887
3088,8796.433796
3089,4705.205551
3090,1971.537348
3091,238.1176898
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,111.2501271
3101,1424.464366
3102,3552.561686
3103,9238.11801
3104,18239.39086
3105,22943.86374
3106,24144.74813
3107,23636.58377
3108,22013.75869
3109,17957.81428
3110,13092.15404
3111,9514.874392
3112,7192.542449
3113,5377.372263
3114,2525.050113
3115,291.8725173
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,229.2870905
3125,2252.381257
3126,5454.341155
3127,11645.32397
3128,20083.67503
3129,25127.45116
3130,27347.98056
3131,27979.3877
3132,26158.20191
3133,23569.29383
3134,20338.79837
3135,17407.69494
3136,13635.40943
3137,7672.942478
3138,3940.953811
3139,583.6679114
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,364.2525827
3149,3920.014879
3150,9503.113114
3151,16678.07149
3152,23111.99218
3153,28115.58716
3154,31702.0059
3155,33635.44442
3156,33689.045
3157,32007.41353
3158,28547.16824
3159,23684.0145
3160,17741.02114
3161,11287.16411
3162,5178.201758
3163,733.7495387
3164,0
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,398.9965565
3173,4199.393447
3174,10325.16865
3175,16702.55808
3176,22691.47827
3177,27680.30416
3178,31252.64794
3179,33214.89195
3180,33350.12737
3181,31712.10903
3182,28242.41616
3183,23398.19615
3184,17582.91871
3185,11222.61205
3186,5027.695954
3187,722.3738758
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,458.4584962
3197,4143.479172
3198,10417.0223
3199,16646.25819
3200,22352.29071
3201,27432.73889
3202,31212.3511
3203,33343.45622
3204,33532.52359
3205,31808.6672
3206,28454.11917
3207,23696.89407
3208,17944.27917
3209,11663.79496
3210,5531.387171
3211,885.3736288
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,355.0363676
3221,2990.565376
3222,9680.149278
3223,17057.17027
3224,23048.51984
3225,27965.31272
3226,31599.6635
3227,33441.82678
3228,33385.75826
3229,31761.46784
3230,28469.27387
3231,23542.95628
3232,17698.06355
3233,10992.90078
3234,4166.191936
3235,640.8547185
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,561.8035017
3245,3696.550585
3246,9331.282761
3247,16161.42358
3248,21823.84297
3249,27241.51207
3250,30624.21004
3251,32332.52612
3252,32128.22693
3253,30231.4219
3254,27044.6167
3255,21809.18957
3256,16766.4546
3257,11086.37402
3258,5415.509655
3259,938.2415402
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,228.5929822
3269,1849.220051
3270,4662.016593
3271,6394.780705
3272,5959.112096
3273,6744.572699
3274,7582.091421
3275,11075.11404
3276,16035.13444
3277,22739.17893
3278,13972.97741
3279,9898.137829
3280,8374.377422
3281,5449.559521
3282,3276.422289
3283,474.3844243
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,163.269684
3293,1327.057842
3294,3239.364621
3295,5626.287193
3296,10372.52225
3297,15389.65234
3298,17469.43201
3299,17369.24905
3300,17370.79152
3301,16694.07454
3302,13443.37282
3303,11271.85517
3304,6258.966858
3305,4710.60417
3306,2595.347853
3307,552.8957792
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,465.0525246
3317,3924.873636
3318,8947.595148
3319,13441.36761
3320,16532.84862
3321,16243.71397
3322,14890.81988
3323,15365.51279
3324,17013.51858
3325,21028.24067
3326,15975.63394
3327,9883.561555
3328,6643.194334
3329,5043.506197
3330,2526.70826
3331,497.9069815
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,353.6481511
3341,2567.352154
3342,6334.007672
3343,11716.97136
3344,17454.8943
3345,22786.68679
3346,27105.00411
3347,27622.03763
3348,26693.28224
3349,25378.10136
3350,21994.59359
3351,19995.60041
3352,15585.39086
3353,9016.041933
3354,4601.127875
3355,925.8632765
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,639.1965711
3365,3992.857683
3366,11116.99191
3367,17866.23056
3368,23829.12169
3369,28755.55496
3370,32303.6435
3371,34178.42988
3372,34197.24792
3373,32297.70502
3374,28625.3711
3375,23910.91078
3376,18116.30233
3377,11820.81767
3378,4923.849648
3379,1093.066241
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,664.0302216
3389,4184.971421
3390,7562.579267
3391,11602.55919
3392,17766.16328
3393,23083.76512
3394,25260.45001
3395,24657.617
3396,23533.16164
3397,23307.49934
3398,22740.49003
3399,20639.07731
3400,13944.75034
3401,7644.522601
3402,3756.822318
3403,1014.362078
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,687.0514784
3413,3496.685972
3414,7002.12542
3415,10049.72336
3416,13021.6635
3417,19467.65396
3418,30897.07171
3419,33697.18149
3420,32892.47867
3421,31388.8474
3422,28655.52625
3423,24243.27294
3424,18272.12963
3425,12062.79152
3426,5866.487207
3427,1224.908246
3428,0.077123138
3429,0
3430,0
3431,0
3432,0
3433,0
3434,0
3435,0
3436,828.610999
3437,4828.872503
3438,10832.1376
3439,17363.61906
3440,23241.79043
3441,28018.79762
3442,31108.50479
3443,32068.22512
3444,29892.69707
3445,24365.47455
3446,18288.13269
3447,13607.22092
3448,9682.810026
3449,6558.243197
3450,3978.667025
3451,1205.743146
3452,0.269930984
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,885.0265747
3461,4993.376157
3462,10564.21181
3463,16059.81385
3464,20053.09571
3465,22982.92661
3466,27112.09944
3467,29353.45209
3468,27124.01497
3469,28241.14363
3470,26153.26602
3471,18751.4885
3472,13788.80735
3473,9261.409198
3474,4198.120916
3475,1091.83227
3476,0.578423538
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,758.8531203
3485,3262.617247
3486,5808.721976
3487,10160.47218
3488,18252.30899
3489,21073.6662
3490,17168.45896
3491,14463.21064
3492,17133.83067
3493,18051.13328
3494,8615.271544
3495,5409.108435
3496,10359.17995
3497,10594.75258
3498,5200.760276
3499,1286.375387
3500,1.349654922
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,866.7098293
3509,3414.588391
3510,5700.788144
3511,12195.67468
3512,21013.89577
3513,26013.0176
3514,30477.44471
3515,31671.27233
3516,32102.62204
3517,28972.54091
3518,25279.88504
3519,21047.79139
3520,12610.44292
3521,8949.831719
3522,4648.365798
3523,994.1558155
3524,0.925477661
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,749.3284127
3533,3294.739034
3534,7548.812787
3535,12193.39955
3536,18675.67646
3537,23821.75643
3538,27389.81986
3539,27214.71178
3540,26234.39957
3541,25945.45773
3542,24687.50222
3543,21863.75419
3544,17006.30756
3545,10552.33485
3546,4532.835336
3547,1207.054239
3548,2.89211769
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,576.2640901
3557,3644.723836
3558,9196.047338
3559,13915.7906
3560,17659.11637
3561,23462.13123
3562,24772.06774
3563,18392.21036
3564,10991.04982
3565,7324.924316
3566,6546.250549
3567,7342.045653
3568,7562.65639
3569,5421.833753
3570,3699.095649
3571,1393.730796
3572,5.128688704
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,1090.906793
3581,5494.792242
3582,10947.39813
3583,15498.97439
3584,18013.30438
3585,21046.94303
3586,23078.82924
3587,25525.71505
3588,27324.7665
3589,27184.17102
3590,24030.64445
3591,18907.39293
3592,13946.63986
3593,11224.69437
3594,5874.006713
3595,1512.461867
3596,8.714914639
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,973.255445
3605,4258.084156
3606,8060.833302
3607,12555.26132
3608,16134.54617
3609,21893.17667
3610,25577.07906
3611,26717.84596
3612,26826.20397
3613,27560.87898
3614,26041.55316
3615,21316.91258
3616,15288.96808
3617,11888.14617
3618,6318.814414
3619,1893.450171
3620,11.10573193
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0.038561569
3628,927.8299165
3629,4024.401046
3630,10127.69485
3631,16758.97366
3632,22729.73135
3633,28117.78517
3634,29926.93975
3635,23762.37161
3636,17497.2349
3637,15305.81949
3638,15461.91672
3639,15078.34479
3640,13952.26984
3641,9190.224541
3642,4415.531043
3643,1298.522281
3644,12.41682528
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0.115684708
3652,1118.401192
3653,4843.487338
3654,8113.315598
3655,8912.041381
3656,12190.19894
3657,14995.63022
3658,21263.62049
3659,26335.77793
3660,30985.06921
3661,26944.9736
3662,16507.01237
3663,7182.207948
3664,7732.520102
3665,10187.11823
3666,4137.232198
3667,1187.503524
3668,16.88996731
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0.231369415
3676,1064.530679
3677,4906.419819
3678,10529.35215
3679,15698.10633
3680,22494.85283
3681,27724.34148
3682,30943.15278
3683,30817.86624
3684,28128.00398
3685,23928.72622
3686,20319.86464
3687,16510.75284
3688,13986.74389
3689,8205.092133
3690,4019.773658
3691,1278.933004
3692,14.6533963
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0.308492554
3700,912.0196731
3701,4033.000276
3702,8882.696027
3703,13744.57723
3704,18425.95173
3705,22082.59109
3706,25771.198
3707,28154.65003
3708,24904.52673
3709,16112.06477
3710,14824.80247
3711,11131.72243
3712,9162.113157
3713,7335.991486
3714,5619.384672
3715,1813.010738
3716,21.55591718
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0.655546676
3724,818.1608137
3725,3162.048674
3726,8931.592097
3727,17710.28757
3728,23569.8337
3729,27942.02153
3730,29832.30966
3731,33101.01963
3732,28341.44227
3733,13308.48445
3734,12801.7083
3735,11527.71118
3736,7714.897465
3737,5157.070019
3738,1856.623872
3739,685.0462768
3740,11.06717036
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,1.195408645
3748,1506.87044
3749,6172.01052
3750,12440.84914
3751,18727.23327
3752,24009.01141
3753,27903.2286
3754,30122.02273
3755,30393.61186
3756,28600.30608
3757,26190.40082
3758,23591.81379
3759,20806.8587
3760,17422.69539
3761,12624.44077
3762,6300.613353
3763,1517.783364
3764,25.37351253
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,1.812393752
3772,548.1912677
3773,1124.686727
3774,2278.178947
3775,4268.727149
3776,5775.250534
3777,6291.127207
3778,7353.382754
3779,8179.410128
3780,9456.762107
3781,13249.21532
3782,18564.19496
3783,17059.02123
3784,11010.06068
3785,6315.459557
3786,3745.253847
3787,1324.628464
3788,23.7924882
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,1.658147476
3796,387.4666473
3797,1380.465616
3798,2999.318852
3799,5454.032663
3800,9452.905951
3801,13359.77133
3802,18379.17655
3803,22975.59991
3804,25408.68068
3805,25235.96342
3806,22898.47678
3807,19966.25505
3808,16428.26964
3809,12031.78801
3810,5913.416637
3811,2208.575314
3812,42.64909554
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,3.277733382
3820,1171.886088
3821,4731.73591
3822,10080.03275
3823,14877.43901
3824,18918.42153
3825,19469.27355
3826,18165.85395
3827,18368.37931
3828,23392.25767
3829,28134.28952
3830,23683.97594
3831,15633.16865
3832,9668.8893
3833,6040.824061
3834,2700.19676
3835,912.482412
3836,24.64084272
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0.848354522
3844,440.0646277
3845,1559.661228
3846,2978.264236
3847,5042.156542
3848,7449.555307
3849,9838.71445
3850,10440.77623
3851,9314.392794
3852,8018.492699
3853,7629.869205
3854,6726.834378
3855,5494.676557
3856,4142.553694
3857,2614.43583
3858,1273.804315
3859,345.1646059
3860,5.205811842
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0.578423538
3868,288.671907
3869,1296.247149
3870,3345.486059
3871,5714.631748
3872,9666.074305
3873,9823.559754
3874,10737.43038
3875,9982.780473
3876,8181.338206
3877,6367.401991
3878,7253.855344
3879,6230.277051
3880,4248.173832
3881,2502.838649
3882,882.7128806
3883,269.969546
3884,7.596629132
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,1.42677806
3892,598.205623
3893,2704.091479
3894,5919.547926
3895,8229.655852
3896,9472.340981
3897,8833.260095
3898,9704.597313
3899,11063.8155
3900,10642.64605
3901,9808.559303
3902,8371.292496
3903,6303.698279
3904,4660.628377
3905,3081.223625
3906,1396.005928
3907,407.3258555
3908,11.56847076
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,3.85615692
3916,742.6572612
3917,2664.912924
3918,5456.42348
3919,8588.317008
3920,11430.03473
3921,15167.61482
3922,16814.96506
3923,18368.76493
3924,15116.48218
3925,12514.50174
3926,9422.789365
3927,7946.613934
3928,5525.294443
3929,5300.210563
3930,3915.541737
3931,1685.988929
3932,51.63394116
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,3.431979659
3940,872.4940647
3941,3137.137901
3942,6146.791254
3943,10014.55521
3944,14742.20359
3945,21277.92683
3946,26366.62719
3947,27384.7683
3948,25680.15413
3949,24143.35991
3950,23187.49574
3951,22724.87259
3952,18706.71852
3953,12864.67935
3954,7401.391908
3955,2490.691755
3956,68.36966219
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,9.293338177
3964,1715.372844
3965,6364.394189
3966,12201.53604
3967,18051.94307
3968,23294.34985
3969,27221.69142
3970,28048.02729
3971,24100.36376
3972,15861.72307
3973,14271.63676
3974,14938.0578
3975,16845.08164
3976,10914.23518
3977,7354.732409
3978,5064.483691
3979,2086.952125
3980,66.51870687
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,9.17765347
3988,1486.97267
3989,4953.696303
3990,8848.993215
3991,14305.76375
3992,19409.54168
3993,24803.64966
3994,29962.64776
3995,29650.99316
3996,28826.50825
3997,27283.92979
3998,25957.48894
3999,21517.39418
4000,16358.58889
4001,10871.20047
4002,6049.693222
4003,2162.571362
4004,64.59062841
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,11.72271704
4012,1814.591762
4013,6609.144468
4014,12455.00124
4015,18428.88241
4016,23923.36616
4017,26859.59829
4018,31127.3614
